Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,ElectricityBill
8,20.0,3.0,13.0,7.0,0,8,Hyderabad,Hyderabad Electric Supply Company (HESCO),594,25815.62
7,17.0,2.0,16.0,7.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),570,24504.84
23,22.0,1.0,16.0,12.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),719,33128.13
12,23.0,1.0,5.0,1.0,0,11,Sialkot,Gujranwala Electric Power Company (GEPCO),468,19228.97
18,23.0,1.0,11.0,1.0,0,6,Peshawar,Peshawar Electric Supply Company (PESCO),589,25534.8
23,23.0,3.0,13.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),689,31280.35
12,23.0,3.0,17.0,12.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),802,38431.46
11,22.0,2.0,20.0,1.0,0,2,Bahawalpur,Multan Electric Power Company (MEPCO),650,29033.36
17,22.0,0.0,10.0,1.0,0,4,Hyderabad,Hyderabad Electric Supply Company (HESCO),308,11378.37
21,23.0,3.0,19.0,1.0,0,11,Islamabad,Islamabad Electric Supply Company (IESCO),743,34661.63
15,23.0,0.0,17.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),528,22310.56
8,22.0,3.0,11.0,1.0,0,10,Sargodha,Faisalabad Electric Supply Company (FESCO),600,26152.59
14,22.0,0.0,6.0,1.0,0,9,Multan,Multan Electric Power Company (MEPCO),512,21474.65
18,22.0,2.0,7.0,1.0,0,4,Lahore,Lahore Electric Supply Company (LESCO),491,20392.44
22,22.0,1.0,11.0,1.0,0,8,Multan,Multan Electric Power Company (MEPCO),486,20139.51
8,23.0,0.0,5.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),267,9603.92
7,20.0,1.0,11.0,1.0,0,5,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),299,10952.68
23,22.0,1.0,10.0,1.0,0,3,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),449,18267.84
11,23.0,0.0,9.0,12.0,0,11,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),602,26267.82
12,23.0,2.0,20.0,12.0,0,1,Karachi,K-Electric (KE),713,32744.76
17,23.0,1.0,20.0,1.0,0,11,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),626,27650.59
9,17.0,3.0,5.0,7.0,0,9,Lahore,Lahore Electric Supply Company (LESCO),383,14974.11
12,22.0,0.0,3.0,1.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),246,8718.81
19,23.0,2.0,4.0,1.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),564,24191.37
19,22.0,3.0,14.0,1.0,0,1,Peshawar,Peshawar Electric Supply Company (PESCO),527,22258.32
15,23.0,3.0,19.0,1.0,0,8,Bahawalpur,Multan Electric Power Company (MEPCO),515,21631.38
8,18.0,3.0,19.0,1.0,0,1,Gwadar,Quetta Electric Supply Company (QESCO),424,17003.2
11,22.0,3.0,14.0,1.0,0,5,Gwadar,Quetta Electric Supply Company (QESCO),427,17154.95
17,23.0,1.0,9.0,1.0,0,7,Multan,Multan Electric Power Company (MEPCO),568,24400.35
14,22.0,2.0,14.0,1.0,0,9,Karachi,K-Electric (KE),647,28860.51
18,22.0,2.0,15.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),474,19532.48
21,23.0,3.0,7.0,1.0,0,1,Sargodha,Faisalabad Electric Supply Company (FESCO),485,20088.92
23,22.0,2.0,4.0,1.0,0,6,Karachi,K-Electric (KE),426,17104.37
7,20.0,0.0,5.0,1.0,0,5,Peshawar,Peshawar Electric Supply Company (PESCO),192,6482.51
13,22.0,0.0,5.0,1.0,0,8,Sargodha,Faisalabad Electric Supply Company (FESCO),408,16193.83
22,23.0,0.0,21.0,1.0,0,11,Bahawalpur,Multan Electric Power Company (MEPCO),717,33000.34
6,23.0,0.0,10.0,7.0,0,12,Quetta,Quetta Electric Supply Company (QESCO),576,24818.31
23,23.0,1.0,13.0,1.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),662,29724.74
15,22.0,0.0,8.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),403,15940.9
22,23.0,0.0,15.0,1.0,0,12,Peshawar,Peshawar Electric Supply Company (PESCO),691,31395.58
17,22.0,0.0,16.0,12.0,0,6,Multan,Multan Electric Power Company (MEPCO),518,21788.11
5,20.0,0.0,8.0,1.0,0,6,Bahawalpur,Multan Electric Power Company (MEPCO),311,11522.2
10,18.0,3.0,9.0,1.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),369,14302.9
14,23.0,0.0,19.0,1.0,0,7,Peshawar,Peshawar Electric Supply Company (PESCO),585,25310.15
20,23.0,2.0,12.0,1.0,0,8,Lahore,Lahore Electric Supply Company (LESCO),615,27016.82
20,22.0,3.0,3.0,12.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),496,20645.37
7,19.0,3.0,5.0,1.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),470,19330.14
21,22.0,2.0,3.0,1.0,0,8,Sialkot,Gujranwala Electric Power Company (GEPCO),601,26210.21
14,23.0,1.0,19.0,1.0,0,5,Rawalpindi,Islamabad Electric Supply Company (IESCO),608,26613.52
13,23.0,3.0,6.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),536,22728.52
16,23.0,1.0,6.0,1.0,0,5,Hyderabad,Hyderabad Electric Supply Company (HESCO),505,21108.93
17,23.0,3.0,12.0,1.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),622,27420.13
10,23.0,2.0,11.0,1.0,0,4,Abbottabad,Peshawar Electric Supply Company (PESCO),404,15991.48
10,20.0,2.0,8.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),427,17154.95
11,23.0,0.0,20.0,1.0,0,1,Islamabad,Islamabad Electric Supply Company (IESCO),450,18318.42
12,22.0,1.0,19.0,12.0,0,10,Multan,Multan Electric Power Company (MEPCO),706,32297.49
17,22.0,3.0,21.0,12.0,0,5,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),888,43926.47
11,23.0,2.0,9.0,1.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),509,21317.91
20,22.0,1.0,3.0,1.0,0,11,Multan,Multan Electric Power Company (MEPCO),557,23825.66
19,23.0,0.0,16.0,1.0,0,11,Lahore,Lahore Electric Supply Company (LESCO),572,24609.33
12,22.0,0.0,9.0,1.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),494,20544.2
7,20.0,3.0,13.0,1.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),508,21265.67
10,19.0,2.0,10.0,1.0,0,1,Abbottabad,Peshawar Electric Supply Company (PESCO),542,23041.99
21,22.0,2.0,15.0,1.0,0,6,Sargodha,Faisalabad Electric Supply Company (FESCO),436,17610.23
11,23.0,1.0,13.0,12.0,0,5,Abbottabad,Peshawar Electric Supply Company (PESCO),665,29897.59
6,23.0,1.0,22.0,1.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),362,13967.3
20,23.0,1.0,14.0,1.0,0,11,Abbottabad,Peshawar Electric Supply Company (PESCO),658,29494.28
22,22.0,2.0,15.0,1.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),690,31337.97
17,23.0,0.0,11.0,1.0,0,8,Islamabad,Islamabad Electric Supply Company (IESCO),521,21944.85
8,20.0,1.0,7.0,1.0,0,11,Lahore,Lahore Electric Supply Company (LESCO),474,19532.48
8,18.0,2.0,21.0,1.0,0,12,Faisalabad,Faisalabad Electric Supply Company (FESCO),553,23616.68
16,23.0,2.0,5.0,1.0,0,7,Quetta,Quetta Electric Supply Company (QESCO),462,18925.45
21,23.0,2.0,11.0,1.0,0,7,Islamabad,Islamabad Electric Supply Company (IESCO),584,25253.98
5,19.0,1.0,3.0,1.0,0,11,Abbottabad,Peshawar Electric Supply Company (PESCO),387,15165.88
9,23.0,2.0,5.0,1.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),341,12960.49
5,18.0,0.0,5.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),375,14590.56
23,22.0,1.0,16.0,1.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),610,26728.75
23,23.0,0.0,11.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),485,20088.92
11,23.0,1.0,11.0,1.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),452,18419.6
13,23.0,3.0,7.0,1.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),605,26440.67
21,23.0,1.0,4.0,1.0,0,7,Sukkur,Sukkur Electric Power Company (SEPCO),508,21265.67
13,22.0,1.0,7.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),432,17407.88
23,23.0,3.0,8.0,1.0,0,6,Quetta,Quetta Electric Supply Company (QESCO),445,18065.5
8,17.0,3.0,3.0,1.0,0,5,Multan,Multan Electric Power Company (MEPCO),376,14638.5
21,23.0,2.0,17.0,1.0,0,7,Lahore,Lahore Electric Supply Company (LESCO),689,31280.35
20,23.0,1.0,10.0,12.0,0,9,Sukkur,Sukkur Electric Power Company (SEPCO),545,23198.72
7,21.0,0.0,6.0,1.0,0,12,Karachi,K-Electric (KE),276,9983.26
14,23.0,1.0,14.0,12.0,0,2,Rawalpindi,Islamabad Electric Supply Company (IESCO),512,21474.65
5,21.0,0.0,3.0,1.0,0,5,Lahore,Lahore Electric Supply Company (LESCO),411,16345.58
8,17.0,2.0,5.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),218,7538.65
8,21.0,1.0,9.0,1.0,0,12,Sargodha,Faisalabad Electric Supply Company (FESCO),446,18116.08
20,22.0,0.0,18.0,1.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),678,30646.58
20,23.0,0.0,15.0,12.0,0,11,Sialkot,Gujranwala Electric Power Company (GEPCO),749,35045.0
19,23.0,0.0,9.0,1.0,0,9,Karachi,K-Electric (KE),477,19684.24
14,22.0,0.0,21.0,12.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),510,21370.16
17,22.0,3.0,7.0,1.0,0,12,Lahore,Lahore Electric Supply Company (LESCO),552,23564.43
12,22.0,3.0,22.0,1.0,0,5,Peshawar,Peshawar Electric Supply Company (PESCO),522,21997.09
15,23.0,2.0,20.0,1.0,0,10,Sukkur,Sukkur Electric Power Company (SEPCO),743,34661.63
10,19.0,1.0,9.0,1.0,0,8,Multan,Multan Electric Power Company (MEPCO),493,20493.61
13,23.0,3.0,4.0,1.0,0,5,Karachi,K-Electric (KE),451,18369.01
19,22.0,3.0,18.0,1.0,0,11,Lahore,Lahore Electric Supply Company (LESCO),582,25141.66
7,18.0,1.0,9.0,1.0,0,5,Sargodha,Faisalabad Electric Supply Company (FESCO),381,14878.22
23,23.0,0.0,10.0,1.0,0,2,Bahawalpur,Multan Electric Power Company (MEPCO),395,15549.42
16,23.0,2.0,13.0,1.0,0,1,Hyderabad,Hyderabad Electric Supply Company (HESCO),508,21265.67
22,22.0,2.0,8.0,12.0,0,1,Faisalabad,Faisalabad Electric Supply Company (FESCO),556,23773.41
21,22.0,1.0,8.0,1.0,0,1,Sukkur,Sukkur Electric Power Company (SEPCO),608,26613.52
14,22.0,3.0,11.0,1.0,0,10,Sargodha,Faisalabad Electric Supply Company (FESCO),598,26040.27
6,22.0,1.0,15.0,7.0,0,5,Quetta,Quetta Electric Supply Company (QESCO),389,15261.77
5,22.0,2.0,4.0,1.0,0,11,Hyderabad,Hyderabad Electric Supply Company (HESCO),253,9013.85
15,22.0,1.0,12.0,1.0,0,1,Faisalabad,Faisalabad Electric Supply Company (FESCO),429,17256.13
7,22.0,3.0,20.0,1.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),683,30934.66
16,23.0,2.0,16.0,1.0,0,4,Sialkot,Gujranwala Electric Power Company (GEPCO),470,19330.14
8,20.0,1.0,7.0,1.0,0,2,Bahawalpur,Multan Electric Power Company (MEPCO),472,19431.31
5,17.0,2.0,4.0,1.0,0,5,Sukkur,Sukkur Electric Power Company (SEPCO),376,14638.5
21,23.0,3.0,14.0,1.0,0,10,Islamabad,Islamabad Electric Supply Company (IESCO),558,23877.9
11,23.0,1.0,21.0,1.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),432,17407.88
8,18.0,0.0,17.0,1.0,0,2,Multan,Multan Electric Power Company (MEPCO),294,10741.93
7,17.0,3.0,6.0,1.0,0,6,Sukkur,Sukkur Electric Power Company (SEPCO),254,9055.99
9,18.0,2.0,12.0,1.0,0,2,Faisalabad,Faisalabad Electric Supply Company (FESCO),460,18824.28
10,22.0,3.0,10.0,1.0,0,6,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),597,25984.1
7,19.0,3.0,8.0,7.0,0,7,Gwadar,Quetta Electric Supply Company (QESCO),548,23355.46
6,22.0,1.0,7.0,1.0,0,7,Hyderabad,Hyderabad Electric Supply Company (HESCO),411,16345.58
12,22.0,2.0,6.0,1.0,0,7,Lahore,Lahore Electric Supply Company (LESCO),523,22049.34
5,21.0,3.0,17.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),438,17711.4
8,18.0,3.0,8.0,1.0,0,9,Sukkur,Sukkur Electric Power Company (SEPCO),331,12481.06
17,22.0,3.0,4.0,1.0,0,7,Bahawalpur,Multan Electric Power Company (MEPCO),372,14446.73
23,22.0,2.0,4.0,1.0,0,8,Lahore,Lahore Electric Supply Company (LESCO),478,19734.82
13,22.0,3.0,12.0,1.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),607,26555.9
9,19.0,0.0,19.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),323,12097.52
5,19.0,2.0,4.0,1.0,0,7,Sukkur,Sukkur Electric Power Company (SEPCO),236,8297.32
11,23.0,0.0,3.0,1.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),284,10320.45
12,22.0,0.0,13.0,1.0,0,1,Sargodha,Faisalabad Electric Supply Company (FESCO),484,20038.34
11,22.0,0.0,22.0,1.0,0,8,Sargodha,Faisalabad Electric Supply Company (FESCO),641,28514.82
7,19.0,2.0,13.0,1.0,0,6,Islamabad,Islamabad Electric Supply Company (IESCO),424,17003.2
16,22.0,2.0,8.0,1.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),361,13919.36
7,23.0,2.0,14.0,1.0,0,11,Karachi,K-Electric (KE),546,23250.97
10,20.0,3.0,17.0,1.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),524,22101.58
11,23.0,0.0,21.0,1.0,0,5,Peshawar,Peshawar Electric Supply Company (PESCO),629,27823.44
23,22.0,0.0,19.0,1.0,0,3,Gwadar,Quetta Electric Supply Company (QESCO),664,29839.97
9,21.0,3.0,5.0,1.0,0,4,Sialkot,Gujranwala Electric Power Company (GEPCO),384,15022.05
15,23.0,3.0,15.0,12.0,0,9,Abbottabad,Peshawar Electric Supply Company (PESCO),587,25422.47
13,22.0,0.0,9.0,1.0,0,8,Sukkur,Sukkur Electric Power Company (SEPCO),363,14015.24
23,22.0,2.0,8.0,1.0,0,2,Islamabad,Islamabad Electric Supply Company (IESCO),396,15597.37
11,23.0,2.0,18.0,1.0,0,9,Lahore,Lahore Electric Supply Company (LESCO),421,16851.44
9,18.0,2.0,14.0,7.0,0,6,Karachi,K-Electric (KE),477,19684.24
12,22.0,3.0,12.0,1.0,0,7,Quetta,Quetta Electric Supply Company (QESCO),432,17407.88
15,23.0,0.0,12.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),529,22362.81
18,22.0,3.0,15.0,1.0,0,11,Lahore,Lahore Electric Supply Company (LESCO),600,26152.59
12,22.0,3.0,13.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),494,20544.2
23,22.0,1.0,18.0,1.0,0,2,Islamabad,Islamabad Electric Supply Company (IESCO),454,18520.77
10,20.0,1.0,12.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),492,20443.02
14,22.0,3.0,6.0,1.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),456,18621.94
23,23.0,3.0,22.0,1.0,0,11,Gwadar,Quetta Electric Supply Company (QESCO),655,29321.43
6,22.0,0.0,5.0,1.0,0,3,Sialkot,Gujranwala Electric Power Company (GEPCO),228,7960.13
23,22.0,1.0,8.0,1.0,0,12,Karachi,K-Electric (KE),474,19532.48
18,23.0,2.0,13.0,1.0,0,1,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),661,29667.12
23,23.0,3.0,11.0,1.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),611,26786.36
10,23.0,2.0,22.0,1.0,0,8,Faisalabad,Faisalabad Electric Supply Company (FESCO),631,27938.67
5,20.0,1.0,18.0,1.0,0,3,Gwadar,Quetta Electric Supply Company (QESCO),532,22519.54
16,23.0,0.0,13.0,1.0,0,1,Sukkur,Sukkur Electric Power Company (SEPCO),523,22049.34
22,23.0,0.0,22.0,1.0,0,12,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),741,34533.83
17,22.0,3.0,6.0,1.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),553,23616.68
13,23.0,3.0,20.0,1.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),638,28341.97
8,17.0,2.0,16.0,1.0,0,1,Sargodha,Faisalabad Electric Supply Company (FESCO),520,21892.6
21,22.0,0.0,22.0,1.0,0,11,Faisalabad,Faisalabad Electric Supply Company (FESCO),539,22885.25
7,21.0,3.0,15.0,1.0,0,12,Quetta,Quetta Electric Supply Company (QESCO),558,23877.9
6,21.0,1.0,22.0,7.0,0,10,Peshawar,Peshawar Electric Supply Company (PESCO),598,26040.27
17,22.0,2.0,14.0,1.0,0,12,Peshawar,Peshawar Electric Supply Company (PESCO),685,31049.89
19,22.0,0.0,13.0,12.0,0,6,Gwadar,Quetta Electric Supply Company (QESCO),456,18621.94
8,22.0,0.0,17.0,1.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),589,25534.8
13,22.0,0.0,9.0,1.0,0,5,Sialkot,Gujranwala Electric Power Company (GEPCO),469,19279.55
8,22.0,1.0,11.0,1.0,0,6,Hyderabad,Hyderabad Electric Supply Company (HESCO),509,21317.91
21,23.0,3.0,22.0,1.0,0,11,Abbottabad,Peshawar Electric Supply Company (PESCO),590,25590.96
22,22.0,2.0,21.0,1.0,0,6,Karachi,K-Electric (KE),646,28802.9
17,22.0,3.0,11.0,1.0,0,5,Hyderabad,Hyderabad Electric Supply Company (HESCO),535,22676.27
17,23.0,2.0,13.0,1.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),500,20847.71
6,18.0,1.0,22.0,1.0,0,1,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),419,16750.27
7,20.0,1.0,10.0,1.0,0,9,Rawalpindi,Islamabad Electric Supply Company (IESCO),490,20341.85
13,22.0,2.0,15.0,1.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),627,27708.21
16,22.0,2.0,16.0,1.0,0,5,Abbottabad,Peshawar Electric Supply Company (PESCO),465,19077.21
19,22.0,3.0,6.0,12.0,0,10,Gwadar,Quetta Electric Supply Company (QESCO),501,20899.95
6,21.0,2.0,3.0,1.0,0,11,Faisalabad,Faisalabad Electric Supply Company (FESCO),487,20190.1
23,22.0,3.0,11.0,1.0,0,1,Hyderabad,Hyderabad Electric Supply Company (HESCO),503,21004.44
10,20.0,3.0,11.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),478,19734.82
18,22.0,0.0,6.0,1.0,0,7,Gwadar,Quetta Electric Supply Company (QESCO),328,12337.23
20,23.0,2.0,22.0,1.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),528,22310.56
19,23.0,2.0,21.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),660,29609.51
12,23.0,0.0,15.0,1.0,0,3,Multan,Multan Electric Power Company (MEPCO),475,19583.07
14,22.0,0.0,11.0,1.0,0,8,Hyderabad,Hyderabad Electric Supply Company (HESCO),490,20341.85
15,22.0,0.0,18.0,1.0,0,10,Hyderabad,Hyderabad Electric Supply Company (HESCO),400,15789.14
17,23.0,1.0,21.0,12.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),722,33319.82
11,23.0,0.0,22.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),440,17812.57
10,22.0,2.0,16.0,1.0,0,3,Karachi,K-Electric (KE),613,26901.59
17,23.0,0.0,17.0,1.0,0,5,Sargodha,Faisalabad Electric Supply Company (FESCO),493,20493.61
19,22.0,2.0,9.0,1.0,0,3,Lahore,Lahore Electric Supply Company (LESCO),666,29955.2
13,23.0,2.0,12.0,1.0,0,8,Islamabad,Islamabad Electric Supply Company (IESCO),525,22153.83
10,21.0,0.0,5.0,1.0,0,5,Gwadar,Quetta Electric Supply Company (QESCO),280,10151.86
15,22.0,2.0,6.0,1.0,0,8,Karachi,K-Electric (KE),543,23094.23
22,22.0,0.0,21.0,1.0,0,12,Faisalabad,Faisalabad Electric Supply Company (FESCO),704,32169.7
11,23.0,2.0,3.0,1.0,0,10,Sargodha,Faisalabad Electric Supply Company (FESCO),513,21526.89
5,20.0,2.0,19.0,7.0,0,12,Faisalabad,Faisalabad Electric Supply Company (FESCO),658,29494.28
13,22.0,3.0,10.0,1.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),552,23564.43
6,21.0,2.0,3.0,7.0,0,5,Faisalabad,Faisalabad Electric Supply Company (FESCO),398,15693.25
22,22.0,1.0,16.0,1.0,0,6,Multan,Multan Electric Power Company (MEPCO),532,22519.54
18,22.0,2.0,6.0,12.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),557,23825.66
9,19.0,3.0,17.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),476,19633.65
8,20.0,3.0,16.0,1.0,0,12,Rawalpindi,Islamabad Electric Supply Company (IESCO),634,28111.51
22,23.0,3.0,19.0,1.0,0,5,Faisalabad,Faisalabad Electric Supply Company (FESCO),733,34022.67
18,22.0,1.0,21.0,1.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),552,23564.43
22,22.0,1.0,10.0,12.0,0,5,Peshawar,Peshawar Electric Supply Company (PESCO),697,31741.27
5,18.0,2.0,12.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),384,15022.05
16,23.0,2.0,15.0,1.0,0,12,Hyderabad,Hyderabad Electric Supply Company (HESCO),684,30992.28
13,23.0,0.0,16.0,1.0,0,12,Multan,Multan Electric Power Company (MEPCO),567,24348.1
20,23.0,3.0,4.0,12.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),585,25310.15
6,17.0,2.0,13.0,7.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),539,22885.25
12,22.0,0.0,16.0,1.0,0,7,Karachi,K-Electric (KE),563,24139.13
23,22.0,1.0,12.0,1.0,0,12,Sukkur,Sukkur Electric Power Company (SEPCO),582,25141.66
14,23.0,1.0,17.0,12.0,0,8,Lahore,Lahore Electric Supply Company (LESCO),553,23616.68
20,22.0,2.0,4.0,1.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),508,21265.67
5,20.0,3.0,11.0,1.0,0,10,Rawalpindi,Islamabad Electric Supply Company (IESCO),547,23303.21
9,19.0,2.0,21.0,1.0,0,4,Bahawalpur,Multan Electric Power Company (MEPCO),452,18419.6
6,23.0,2.0,18.0,1.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),534,22624.03
19,22.0,0.0,22.0,1.0,0,9,Islamabad,Islamabad Electric Supply Company (IESCO),480,19836.0
7,23.0,0.0,16.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),590,25590.96
18,23.0,1.0,10.0,1.0,0,10,Bahawalpur,Multan Electric Power Company (MEPCO),495,20594.78
9,23.0,0.0,11.0,1.0,0,5,Faisalabad,Faisalabad Electric Supply Company (FESCO),557,23825.66
15,22.0,2.0,12.0,1.0,0,6,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),483,19987.75
23,22.0,3.0,14.0,1.0,0,4,Karachi,K-Electric (KE),697,31741.27
10,22.0,3.0,9.0,1.0,0,12,Quetta,Quetta Electric Supply Company (QESCO),486,20139.51
10,17.0,0.0,18.0,7.0,0,11,Hyderabad,Hyderabad Electric Supply Company (HESCO),561,24034.64
23,22.0,3.0,9.0,1.0,0,12,Lahore,Lahore Electric Supply Company (LESCO),672,30300.89
10,23.0,2.0,9.0,1.0,0,4,Faisalabad,Faisalabad Electric Supply Company (FESCO),501,20899.95
6,20.0,3.0,20.0,1.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),521,21944.85
10,18.0,0.0,5.0,1.0,0,11,Faisalabad,Faisalabad Electric Supply Company (FESCO),227,7917.98
9,21.0,1.0,9.0,1.0,0,6,Karachi,K-Electric (KE),474,19532.48
9,17.0,1.0,15.0,1.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),319,11905.74
17,23.0,0.0,8.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),531,22467.3
13,23.0,2.0,17.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),532,22519.54
8,20.0,3.0,22.0,1.0,0,1,Sukkur,Sukkur Electric Power Company (SEPCO),715,32872.55
17,23.0,1.0,14.0,1.0,0,1,Peshawar,Peshawar Electric Supply Company (PESCO),567,24348.1
21,23.0,0.0,20.0,1.0,0,2,Multan,Multan Electric Power Company (MEPCO),487,20190.1
7,18.0,2.0,21.0,1.0,0,11,Quetta,Quetta Electric Supply Company (QESCO),350,13391.98
17,22.0,2.0,7.0,1.0,0,2,Rawalpindi,Islamabad Electric Supply Company (IESCO),439,17761.98
23,22.0,3.0,14.0,1.0,0,11,Multan,Multan Electric Power Company (MEPCO),567,24348.1
12,23.0,2.0,19.0,12.0,0,4,Hyderabad,Hyderabad Electric Supply Company (HESCO),549,23407.7
17,22.0,2.0,7.0,1.0,0,7,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),525,22153.83
9,20.0,1.0,18.0,1.0,0,3,Gwadar,Quetta Electric Supply Company (QESCO),452,18419.6
20,23.0,0.0,6.0,1.0,0,9,Quetta,Quetta Electric Supply Company (QESCO),564,24191.37
18,23.0,2.0,12.0,12.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),532,22519.54
9,18.0,3.0,13.0,1.0,0,3,Quetta,Quetta Electric Supply Company (QESCO),341,12960.49
5,20.0,3.0,7.0,1.0,0,3,Quetta,Quetta Electric Supply Company (QESCO),294,10741.93
9,17.0,0.0,16.0,1.0,0,6,Abbottabad,Peshawar Electric Supply Company (PESCO),398,15693.25
10,22.0,1.0,14.0,7.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),589,25534.8
16,22.0,2.0,7.0,1.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),482,19937.17
14,23.0,0.0,17.0,1.0,0,5,Karachi,K-Electric (KE),580,25029.33
18,22.0,2.0,22.0,1.0,0,7,Quetta,Quetta Electric Supply Company (QESCO),715,32872.55
12,23.0,0.0,7.0,1.0,0,6,Hyderabad,Hyderabad Electric Supply Company (HESCO),298,10910.53
11,22.0,3.0,20.0,1.0,0,9,Islamabad,Islamabad Electric Supply Company (IESCO),541,22989.74
17,23.0,3.0,17.0,1.0,0,10,Quetta,Quetta Electric Supply Company (QESCO),648,28918.13
9,22.0,0.0,8.0,1.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),493,20493.61
